"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,"Views from Organic posts","Views from Boosted posts",Reach,"Reach from Organic posts","Reach from Boosted posts","3-second video views","1-minute video views","3-second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts","Reactions, comments and shares",Reactions,Comments,Shares,"1-minute video views from Recommendations","1-minute video views from Shares","1-minute video views from Followers","1-minute video views from Boosted posts","Seconds viewed from Recommendations","Seconds viewed from Shares","Seconds viewed from Followers","Seconds viewed from Boosted posts","Average Seconds viewed from Recommendations","Average Seconds viewed from Shares","Average Seconds viewed from Followers","Average Seconds viewed from Boosted posts","Negative feedback from users","Unique negative feedback from users","Seconds viewed","Average Seconds viewed","Percentage of total views at interval 0","Percentage of total views at interval 1","Percentage of total views at interval 2","Percentage of total views at interval 3","Percentage of total views at interval 4","Percentage of total views at interval 5","Percentage of total views at interval 6","Percentage of total views at interval 7","Percentage of total views at interval 8","Percentage of total views at interval 9","Percentage of total views at interval 10","Percentage of total views at interval 11","Percentage of total views at interval 12","Percentage of total views at interval 13","Percentage of total views at interval 14","Percentage of total views at interval 15","Percentage of total views at interval 16","Percentage of total views at interval 17","Percentage of total views at interval 18","Percentage of total views at interval 19","Percentage of total views at interval 20","Percentage of total views at interval 21","Percentage of total views at interval 22","Percentage of total views at interval 23","Percentage of total views at interval 24","Percentage of total views at interval 25","Percentage of total views at interval 26","Percentage of total views at interval 27","Percentage of total views at interval 28","Percentage of total views at interval 29","Percentage of total views at interval 30","Percentage of total views at interval 31","Percentage of total views at interval 32","Percentage of total views at interval 33","Percentage of total views at interval 34","Percentage of total views at interval 35","Percentage of total views at interval 36","Percentage of total views at interval 37","Percentage of total views at interval 38","Percentage of total views at interval 39","Percentage of total views at interval 40","Estimated earnings (USD)","Ad impressions","Percentage of 15-second views at interval 0","Percentage of 15-second views at interval 1","Percentage of 15-second views at interval 2","Percentage of 15-second views at interval 3","Percentage of 15-second views at interval 4","Percentage of 15-second views at interval 5","Percentage of 15-second views at interval 6","Percentage of 15-second views at interval 7","Percentage of 15-second views at interval 8","Percentage of 15-second views at interval 9","Percentage of 15-second views at interval 10","Percentage of 15-second views at interval 11","Percentage of 15-second views at interval 12","Percentage of 15-second views at interval 13","Percentage of 15-second views at interval 14","Percentage of 15-second views at interval 15","Percentage of 15-second views at interval 16","Percentage of 15-second views at interval 17","Percentage of 15-second views at interval 18","Percentage of 15-second views at interval 19","Percentage of 15-second views at interval 20","Percentage of 15-second views at interval 21","Percentage of 15-second views at interval 22","Percentage of 15-second views at interval 23","Percentage of 15-second views at interval 24","Percentage of 15-second views at interval 25","Percentage of 15-second views at interval 26","Percentage of 15-second views at interval 27","Percentage of 15-second views at interval 28","Percentage of 15-second views at interval 29","Percentage of 15-second views at interval 30","Percentage of 15-second views at interval 31","Percentage of 15-second views at interval 32","Percentage of 15-second views at interval 33","Percentage of 15-second views at interval 34","Percentage of 15-second views at interval 35","Percentage of 15-second views at interval 36","Ad CPM (USD)"
1264219592405523,100064524835805,Shreelaxmistonedepot,"Oak-inspired warmth meets subtle grain texture — crafted to be perfect for every interior. A premium matt surface built with elegant durability, bringing nature to life indoors. Where design feels natural, calm, and effortlessly timeless.

#OakWarmth #GrainTexture #PremiumMatt #ElegantDurability #NatureIndoors #InteriorDesign #ModernSpaces #NaturalAesthetic #WarmInteriors #DesignInspiration","Oak-inspired warmth meets subtle grain texture — crafted to be perfect for every interior. A premium matt surface built with elegant durability, bringing nature to life indoors. Where design feels natural, calm, and effortlessly timeless.

#OakWarmth #GrainTexture #PremiumMatt #ElegantDurability #NatureIndoors #InteriorDesign #ModernSpaces #NaturalAesthetic #WarmInteriors #DesignInspiration",31,"12/17/2025 20:23",N/A,https://www.facebook.com/reel/870872372164933/,1,0,Videos,,,,,Lifetime,46,45,0,28,28,0,17,0,14,0,0,17,3,3,0,0,0,0,0,0,418.559,0,90.08,0,29.898,0,5.63,0,0,0,508.639,16.954,1,1,1,1,0.76,0.65,0.59,0.59,0.53,0.53,0.53,0.53,0.41,0.41,0.41,0.41,0.41,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.29,0.29,0.35,0.35,0.35,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.75,0.75,0.88,0.88,0.88,,,,,0
1263429209151228,100064524835805,Shreelaxmistonedepot,"Upgrade your bathroom to a luxurious experience with our Thermostatic Shower Set!
Enjoy smooth control, premium chrome finish, and long-lasting durability — designed for modern homes. 🚿✨

Visit us for the latest tiles, stones & sanitaryware collections!

📍 Mangalwar Peth | Kharadi
📞 +91 99227 20095
🌐 www.shreelaxmistonedepot.com

#ThermostaticShower #BathroomUpgrade #ModernBathroom #Sanitaryware #PremiumShowers #HomeRenovation #BathroomDesign #LuxuryBathroom #InteriorDesign #ShreeLaxmiStoneDepot #TilesAndSanitaryware #ChromeFinish #BathFittings #HomeImprovement #BathroomInspiration",,0,"12/16/2025 19:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02Xtma2WnnxKHGNPHd2NZqSKYf5Xqkxx7u2bPPM76qV5UYgueMDeBf2vqRwZUCJnuyl,0,0,Photos,,,,,Lifetime,15,15,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262696272557855,100064524835805,Shreelaxmistonedepot,"Keep your spaces clean, stylish, and clog-free with our premium stainless-steel floor traps.
Designed with anti-clog slots, rust-free durability, and a modern square finish — perfect for bathrooms, kitchens, and balconies. 🏡✨

📞 Call Now: +91 99227 20095
🌐 Website: www.shreelaxmistonedepot.com

📍 Mangalwar Peth | Kharadi

#FloorTraps #StainlessSteel #BathroomAccessories #ModernDesign #HomeImprovement #RustFree #HomeInteriors #ShreeLaxmiStoneDepot #PuneStore #KitchenUpgrade #BalconyDesign #SanitarywareIndia",,0,"12/15/2025 20:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02Q8AiaJkgW3eBzX7MAACj77sJ7hkwf1s6BJ9A8ze9mFLv6YUtpm3mCQzzJwRNihzpl,0,0,Photos,,,,,Lifetime,13,13,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262687139225435,100064524835805,Shreelaxmistonedepot,"Elegant. Earthy. Enduring.
Natural textures crafted to bring calm into every space.

#EarthyElegance #NaturalTexture #CalmSpaces #WarmMinimalism
#SereneDesign #NatureInspiredInteriors #SubtleLuxury #TimelessSurfaces
#InteriorTextures #CraftedWithCalm #TileDesign #ModernEarthTones","Elegant. Earthy. Enduring.
Natural textures crafted to bring calm into every space.

#EarthyElegance #NaturalTexture #CalmSpaces #WarmMinimalism
#SereneDesign #NatureInspiredInteriors #SubtleLuxury #TimelessSurfaces
#InteriorTextures #CraftedWithCalm #TileDesign #ModernEarthTones",31,"12/15/2025 20:11",N/A,https://www.facebook.com/reel/2215419502316488/,1,0,Videos,,,,,Lifetime,68,68,0,65,65,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,128.888,0,42.714,0,2.223,0,6.102,0,0,0,171.602,2.64,1,1,1,1,0.83,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,0
1261933295967486,100064524835805,Shreelaxmistonedepot,"Transform your bathroom into a modern, stylish, and clutter-free space with our Wall-Hung Toilet.
Designed for elegance and built for durability — it’s the perfect blend of premium comfort and minimalist beauty. ✨🚽

📞 Call Now: +91 99227 20095
🌐 www.shreelaxmistonedepot.com

📍 Mangalwar Peth | Kharadi

#WallHungToilet #ModernBathroom #BathroomDesign #Sanitaryware #MinimalistHome #HomeInteriors #BathroomUpgrade #ElegantDesign #ShreeLaxmiStoneDepot #PuneStore #InteriorDecor #HomeRenovation",,0,"12/14/2025 20:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid0sth2GGjGbdBix9CCqwEv7k9pFKnNGqHodwbXyfCQoS9Z24GBe27yaDjjk8x7bmCfl,0,0,Photos,,,,,Lifetime,15,15,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261137266047089,100064524835805,Shreelaxmistonedepot,"Upgrade your bathroom with a modern, minimal, and elegant Western Toilet.
Designed for comfort and efficiency — dual flush, easy maintenance, and a sleek space-saving build that fits perfectly in any contemporary home. 🚽✨

📞 Call Now: +91 99227 20095
🌐 www.shreelaxmistonedepot.com

📍 Mangalwar Peth | Kharadi

#WesternToilet #ModernBathroom #BathroomFittings #Sanitaryware #DualFlushToilet #HomeInteriors #BathroomUpgrade #MinimalDesign #ShreeLaxmiStoneDepot #PuneStore #InteriorDesignIdeas #HomeRenovation",,0,"12/13/2025 20:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02F3zcDrSXce7yo37jMm7oiQxLXwvJhf17hNXNZ5AUk6ZRXkocar3Dmxo6XgdkGbkgl,0,0,Photos,,,,,Lifetime,7,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261117839382365,100064524835805,Shreelaxmistonedepot,"Black that whispers power. Crema ivory that speaks elegance. A harmony where modern calm meets natural warmth

#BoldLuxury #UltraBlack #CremaIvory #ModernCalmGrey #NaturalWarmth #UnderstatedGrace #LuxurySpaces #InteriorPalette #WarmBrownTones #ModernElegance #QuietLuxury #LuxuryDesign #ContemporaryInteriors #PremiumAesthetics #DesignInspiration","Black that whispers power. Crema ivory that speaks elegance. A harmony where modern calm meets natural warmth

#BoldLuxury #UltraBlack #CremaIvory #ModernCalmGrey #NaturalWarmth #UnderstatedGrace #LuxurySpaces #InteriorPalette #WarmBrownTones #ModernElegance #QuietLuxury #LuxuryDesign #ContemporaryInteriors #PremiumAesthetics #DesignInspiration",33,"12/13/2025 19:49",N/A,https://www.facebook.com/reel/1561170005181206/,1,0,Videos,,,,,Lifetime,127,127,0,82,82,0,33,0,30,0,0,33,7,6,0,1,0,0,0,0,392.565,95.611,172.619,0,5.53,5.033,6.394,0,0,0,660.795,5.647,0.94,0.94,0.94,0.94,0.76,0.73,0.7,0.64,0.64,0.58,0.52,0.52,0.45,0.45,0.45,0.36,0.36,0.3,0.3,0.3,0.3,0.3,0.27,0.27,0.27,0.24,0.24,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.24,0.21,0.18,,,,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.82,0.82,0.82,0.82,0.82,0.73,0.73,0.73,0.73,0.64,0.64,0.55,0
1260393472788135,100064524835805,Shreelaxmistonedepot,"Bring elegance to your bathroom with our premium Table Top Wash Basin — stylish, stain-resistant, and crafted for long-lasting durability.
Upgrade your space with a glossy, modern design that’s easy to maintain and beautiful to look at! ✨🚿

📞 Call Now: +91 99227 20095
🌐 Website: www.shreelaxmistonedepot.com

📍 Mangalwar Peth | Kharadi

#WashBasin #TableTopBasin #BathroomDesign #InteriorInspiration #CeramicBasin #HomeInteriors #Sanitaryware #ModernBathroom #BathroomUpgrade #ShreeLaxmiStoneDepot #PuneStore #HomeDecorIndia",,0,"12/12/2025 20:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid026BwbMtuMn8PKFEZrNDPbTf3ASu3RiK2BrarfvVhQu9y3B8v7T4C7M1VRj6LpcdKAl,0,0,Photos,,,,,Lifetime,19,19,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259618642865618,100064524835805,Shreelaxmistonedepot,"Reimagining modern luxury with Crema terrazzo, soft minimalism, and striking black-white contrasts. Designed to elevate every corner. 🏛️

📞9922720095

#TerrazzoDesign #MinimalistLuxury #SoftLuxurySpaces #RoyalQuartz #InteriorElegance #ModernArchitecture #LuxuryInteriors #DesignInspiration #StatementSpaces #GreyAesthetics #TimelessDesign #ContemporaryInteriors","Reimagining modern luxury with Crema terrazzo, soft minimalism, and striking black-white contrasts. Designed to elevate every corner. 🏛️

📞9922720095

#TerrazzoDesign #MinimalistLuxury #SoftLuxurySpaces #RoyalQuartz #InteriorElegance #ModernArchitecture #LuxuryInteriors #DesignInspiration #StatementSpaces #GreyAesthetics #TimelessDesign #ContemporaryInteriors",34,"12/11/2025 20:30",N/A,https://www.facebook.com/reel/1580061063135369/,1,0,Videos,,,,,Lifetime,35,35,0,26,26,0,12,0,9,0,0,12,2,2,0,0,0,0,0,0,79.188,0,195.849,0,5.28,0,13.99,0,0,0,275.037,9.484,1,1,1,1,0.92,0.75,0.58,0.58,0.58,0.5,0.5,0.5,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.33,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.08,0.08,,,,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.83,0.67,0.67,0.67,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.33,0.17,0
1259593412868141,100064524835805,Shreelaxmistonedepot,"Simplicity refined. Sophistication elevated.
From the purity of Stellar White to the bold depth of Galaxy Black, every shade brings its own story of elegance and calm modernism.

📞9922720095

#ModernInteriors #MinimalistLuxury #StellarGrey #StellarWhite #StellarCrema #GalaxyGrey #GalaxyBlack #TextureDesign #InteriorTrends #LuxurySpaces #DesignAesthetics #PremiumInteriors #SoftLuxury #ContemporaryDesign #ReelsInterior #InteriorInspo","Simplicity refined. Sophistication elevated.
From the purity of Stellar White to the bold depth of Galaxy Black, every shade brings its own story of elegance and calm modernism.

📞9922720095

#ModernInteriors #MinimalistLuxury #StellarGrey #StellarWhite #StellarCrema #GalaxyGrey #GalaxyBlack #TextureDesign #InteriorTrends #LuxurySpaces #DesignAesthetics #PremiumInteriors #SoftLuxury #ContemporaryDesign #ReelsInterior #InteriorInspo",33,"12/11/2025 19:40",N/A,https://www.facebook.com/reel/1198538365001572/,1,0,Videos,,,,,Lifetime,26,26,0,26,26,0,6,0,6,0,0,6,1,1,0,0,0,0,0,0,19.349,0,72.726,0,1.613,0,6.612,0,0,0,92.075,4.003,1,1,1,1,1,1,0.83,0.83,0.67,0.5,0.33,0.33,0.33,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,,,,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1258988406261975,100064524835805,Shreelaxmistonedepot,"Upgrade your bathroom with the perfect blend of hygiene, style, and durability!
Our premium Jet Spray offers high-pressure flow, rust-proof build, and a sleek design that fits every modern bathroom.
Experience freshness every single time! 💧✨

📞 Call Now: +91 99227 20095
🌐 Website: www.shreelaxmistonedepot.com

📍 Location: Mangalwar Peth | Kharadi

#JetSpray #BathroomFittings #ModernBathroom #Sanitaryware #HygienicLiving #HomeInteriors #BathroomUpgrade #ShreeLaxmiStoneDepot #PuneStores #InteriorDesign #HomeDecor",,0,"12/11/2025 01:52",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02FbEBhpJ58QJvSoieVWGztxJtHJV7bQVjra5pWoSsQA3DcgbLykLduJ91CSxqDhChl,0,0,Photos,,,,,Lifetime,16,16,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249541240540025,100064524835805,Shreelaxmistonedepot,"Wood Elegance for Your Outdoor Spaces ☀️
Add natural charm to your patio or balcony with the warmth and beauty of ICON porcelain tiles (12005).
Durable, scratchless, and water-resistant — the perfect choice for stylish outdoor living!
✨ Size: 20x120 cm | 9 mm
Built to last, designed to impress.

📞 +91 99227 20095
🌐 shreelaxmistonedepot.com

📍 Mangalwar Peth & Kharadi

#ShreeLaxmiStoneDepot #OutdoorTiles #WoodFinishTiles #PorcelainTiles #PatioDesign #BalconyMakeover #OutdoorLiving #WoodEffectTiles #ICONTiles #FlooringSolutions #ScratchlessTiles #WaterResistantTiles #DurableFlooring #ElegantOutdoors #StylishSpaces",,0,"11/28/2025 20:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02gGRhMn6ZQvgNEzaCjDmZX3hhr9mtvDBKRy9giQxXzVrkTYZeREWb6WDAKdM7przcl,0,0,Photos,,,,,Lifetime,25,25,0,8,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249473227213493,100064524835805,Shreelaxmistonedepot,"Transform your space with timeless elegance!
Explore our Wood Texture Tiles Collection (8001–9001 Series) — crafted to add warmth, luxury, and a modern aesthetic to any interior. From rich wood grains to smooth contemporary finishes, these tiles bring natural beauty and premium design together.
Perfect for homes, offices, and commercial spaces. ✨

📞 +91 99227 20095
🌐 shreelaxmistonedepot.com

#WoodTextureTiles #8001To9001Series #LuxuryTiles #WoodLookTiles #InteriorDesign #FlooringDesign #ModernInteriors #TileCollection #FlooringIdeas #HomeDecor #WallAndFloorTiles #InteriorsThatInspire #PremiumTiles #WoodFinishTiles","Transform your space with timeless elegance!
Explore our Wood Texture Tiles Collection (8001–9001 Series) — crafted to add warmth, luxury, and a modern aesthetic to any interior. From rich wood grains to smooth contemporary finishes, these tiles bring natural beauty and premium design together.
Perfect for homes, offices, and commercial spaces. ✨

📞 +91 99227 20095
🌐 shreelaxmistonedepot.com

#WoodTextureTiles #8001To9001Series #LuxuryTiles #WoodLookTiles #InteriorDesign #FlooringDesign #ModernInteriors #TileCollection #FlooringIdeas #HomeDecor #WallAndFloorTiles #InteriorsThatInspire #PremiumTiles #WoodFinishTiles",31,"11/28/2025 18:30",N/A,https://www.facebook.com/reel/1103919291649782/,1,0,Videos,,,,,Lifetime,111,111,0,89,89,0,15,0,11,0,0,15,3,3,0,0,0,0,0,0,227.724,0,211.585,0,2.997,0,8.464,0,0,0,439.309,4.349,1,1,1,1,0.87,0.8,0.8,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.67,0.6,0.47,0.4,0.4,0.4,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91,0.82,0.64,0.55,0.55,0.55,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,,,,,0
1248017420692407,100064524835805,Shreelaxmistonedepot,"Elevate Your Home with Stylish Wood-Effect Tiles 🏡
Bring warmth, elegance, and durability to your interiors with ICON porcelain wood-effect tiles.
Choose your style:
• 11001 Soft Grey – Modern & Chic
• 11002 Warm Beige – Cozy & Elegant

Experience timeless beauty with lasting performance — only at Shree Laxmi Stone Depot.

📞 +91 99227 20095
🌐 shreelaxmistonedepot.com

#ShreeLaxmiStoneDepot #WoodEffectTiles #PorcelainTiles #HomeDecor #InteriorDesign #ModernFlooring #ElegantHomes #StylishSpaces #ICONTiles #FlooringDesign #WarmInteriors #HomeMakeover #FlooringInspiration #TileTrends #LuxuryTiles",,0,"11/26/2025 20:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02VoKxM9XQc7RzEc73W2uNr5gmXpeCSw4vXEQuuRohnYKhbK5jNjaYUt2C1n4grnjXl,0,0,Photos,,,,,Lifetime,16,16,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246425457518270,100064524835805,Shreelaxmistonedepot,"Timeless Wood Elegance for Modern Living 🏡
Transform your home with ICON porcelain stoneware flooring — a blend of strength, style, and warmth.
✨ Choose your vibe:
• 12003 Light Wood – Bright & Airy
• 12004 Warm Wood – Cozy & Classic

Durable. Stylish. Easy to maintain.
Upgrade your floors today with Shree Laxmi Stone Depot!

📞 +91 99227 20095
🌐 shreelaxmistonedepot.com

#ShreeLaxmiStoneDepot #PorcelainTiles #WoodFinishTiles #HomeInteriors #FlooringDesign #ICONTiles #InteriorInspiration #ElegantSpaces #WoodLookTiles #HomeUpgrade #StylishFlooring #ModernHomes #TileDesign #FlooringIdeas",,0,"11/24/2025 20:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid025PxuCaAEwLtDAoaWu4ffFVhNwnosmf3CcHsq86PBYqFEXDJnjboKbarTm78d4Ez9l,0,0,Photos,,,,,Lifetime,24,24,0,8,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244007571093392,100064524835805,Shreelaxmistonedepot,"Add warmth and modern charm to your space with Floor 12001 & 12002 from Shree Laxmi Stone Depot!
These stylish wood-look porcelain tiles combine durability, elegance, and easy maintenance — perfect for creating cozy yet contemporary interiors.

📏 Size: 20x120 cm | Thickness: 9 mm | Finish: Matt (Punched)
📞 Call: +91 99227 20095
🌐 Visit: shreelaxmistonedepot.com

#ShreeLaxmiStoneDepot #FloorTiles #PorcelainTiles #WoodLookTiles #Floor12001 #Floor12002 #InteriorDesign #HomeDecor #ModernInteriors #MattFinishTiles #DurableFlooring #LowMaintenanceTiles #LuxuryFlooring #HomeImprovement #PuneTiles #InteriorInspiration #WarmInteriors #ElegantSpaces #TimelessDesign #TileDesign",,0,"11/21/2025 20:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02uW4h6L8QvRE7uwkL9JAtTh4LadhEAfCPf47GVxHhNo9Jk5ZEtpM57zwtoCavuHggl,0,0,Photos,,,,,Lifetime,28,28,0,12,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242365524590930,100064524835805,Shreelaxmistonedepot,"Transform your home with timeless elegance!
Discover Floor 11007 & 11008 from Shree Laxmi Stone Depot — premium Matt (Punched) porcelain tiles that bring warmth, durability, and modern charm to any room.

📏 Size: 20x120 cm | Thickness: 9 mm | R-12 Slip Resistant
📞 Call: +91 99227 20095
🌐 Visit: shreelaxmistonedepot.com

#ShreeLaxmiStoneDepot #FloorTiles #PorcelainTiles #WoodLookTiles #Floor11007 #Floor11008 #InteriorDesign #HomeDecor #FlooringIdeas #MattFinishTiles #LuxuryFlooring #WarmInteriors #ModernHomeDesign #DurableTiles #LowMaintenanceFlooring #PuneTiles #InteriorInspiration #HomeImprovement #ElegantSpaces #TimelessDesign",,0,"11/19/2025 20:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid02gVCpaj3HsTHrsHCV86AeEmEejYyKYWCtTyR7UfNPQBhE7XNiCtfsGaVNQbWWhRLfl,0,0,Photos,,,,,Lifetime,32,32,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239880461506103,100064524835805,Shreelaxmistonedepot,"Add a touch of Timeless Elegance to your home with Floor 9001 from Shree Laxmi Stone Depot!
Warm, wood-inspired tones meet the strength of porcelain — durable, stylish, and easy to maintain. Perfect for living rooms, bedrooms & hallways.

📏 Size: 20x120 cm | Thickness: 9 mm | Finish: Matt (Punched)
📞 Call: +91 99227 20095
🌐 Visit: shreelaxmistonedepot.com

#ShreeLaxmiStoneDepot #FloorTiles #PorcelainTiles #WoodLookTiles #Floor9001 #InteriorDesign #HomeDecor #ModernInteriors #FlooringIdeas #MattFinishTiles #LuxuryFlooring #DurableTiles #ElegantSpaces #PuneTiles #HomeImprovement #InteriorInspiration #FlooringDesign #TimelessStyle",,0,"11/16/2025 18:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid026iCAQ2xvwSTfp2pTN5dSkFPyEzuqtf6S2TrrN7DH4t59tVeLKS2mqqqcuw6opHLol,0,0,Photos,,,,,Lifetime,29,29,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238309491663200,100064524835805,Shreelaxmistonedepot,"Redefine elegance with Floor 8003 & 8004 from Shree Laxmi Stone Depot!
Choose your vibe — light matte for a bright, modern look or warm rich tones for an elegant, cozy ambiance.
Perfect for creating timeless spaces that blend style, strength, and simplicity.

📏 Size: 20x120 cm | Thickness: 9 mm
📞 Call: +91 99227 20095
🌐 Visit: shreelaxmistonedepot.com

#ShreeLaxmiStoneDepot #FloorTiles #PorcelainTiles #WoodEffectTiles #HomeDesign #InteriorDesign #Floor8003 #Floor8004 #TileDesign #ModernInteriors #ElegantSpaces #MattFinishTiles #LuxuryFlooring #HomeDecor #PuneTiles #InteriorInspiration #FlooringSolutions #TimelessDesign",,0,"11/14/2025 20:30",N/A,https://www.facebook.com/Shreelaxmistonedepot/posts/pfbid0qDwWGKuiwHns6t3BN2jVwUrd5US2ZHM7Fr2KCDK5Ehtriyi6AG4SiMgvprkXBZAql,0,0,Photos,,,,,Lifetime,25,25,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
